bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv33_f1_n14,C,8676,0.433,2,3.9847199676556984,3.988430190846644,3.9847199676556984
mv_f0_lv14_f1_c2,C,4561,0.433,2,3.9846236512965394,4.090105467672409,3.9846236512965394
mv_f0_lv14_f1_n2,C,4560,0.433,2,3.9846116698145497,4.090833531620521,3.9846116698145497
mv_f0_lv25_f3_c35,A,7073,0.433,2,3.98457718270752,4.0113426894786945,3.98457718270752
mv_f0_lv15_f2_c10,C,4823,0.433,2,3.984548401956123,4.044990827424739,3.984548401956123
mv_f0_lv7_f0_c18,B,2581,0.433,2,3.984516760758509,4.08667307249809,3.984516760758509
mv_f0_lv7_f0_n18,B,2580,0.433,2,3.9845106725147232,4.086670919009279,3.9845106725147232
mv_f0_lv24_busbar,C,620,0.433,2,3.9844506769795087,4.005631437528621,3.9844506769795087
mv_f0_lv21_f1_c7,B,6079,0.433,2,3.984417892258249,4.0149846518273495,3.984417892258249
mv_f0_lv37_f1_n6,B,9342,0.433,2,3.984409343876006,4.026167070975986,3.984409343876006
mv_f0_lv29_f1_c32,C,7879,0.433,2,3.984351870238968,4.013582140062923,3.984351870238968
mv_f0_lv25_f3_n35,A,7072,0.433,2,3.9843005093151325,4.011076121929275,3.9843005093151325
mv_f0_lv37_f1_n11,B,9352,0.433,2,3.984219766797452,4.066083541137323,3.984219766797452
mv_f0_lv35_f0_c4,A,8837,0.433,2,3.984210791034954,3.9988841218448012,3.984210791034954
mv_f0_lv12_f0_n29,B,3992,0.433,2,3.9842064144499005,4.092835533965797,3.9842064144499005
mv_f0_lv12_f0_c29,B,3993,0.433,2,3.9842040663013103,4.092818861947103,3.9842040663013103
mv_f0_lv29_f1_n33,C,7880,0.433,2,3.9841891560446574,4.014710937655551,3.9841891560446574
mv_f0_lv37_f1_c6,B,9343,0.433,2,3.9841867473760715,4.0256605662076055,3.9841867473760715
mv_f0_lv7_f0_c24,B,2593,0.433,2,3.9841736885245105,4.093871351090472,3.9841736885245105
mv_f0_lv29_f1_c33,C,7881,0.433,2,3.9841720540777503,4.014649973717545,3.9841720540777503
mv_f0_lv16_f0_c1,C,4999,0.433,2,3.984125712851772,4.024391910519202,3.984125712851772
mv_f0_lv25_f0_n9,B,6780,0.433,2,3.984058901013522,4.072885961083731,3.984058901013522
mv_f0_lv20_f1_c10,C,5795,0.433,2,3.984008946786763,4.01413338794031,3.984008946786763
mv_f0_lv37_f1_c11,B,9353,0.433,2,3.9839871709048174,4.0660690391089425,3.9839871709048174
mv_f0_lv33_f1_c14,C,8677,0.433,2,3.98398405122715,3.9895249168960327,3.98398405122715
mv_f0_lv10_f0_c38,C,3403,0.433,2,3.983900264295703,4.003803199146933,3.983900264295703
mv_f0_lv19_f0_n4,A,5604,0.433,2,3.9838510454310185,3.98433375439876,3.9838510454310185
mv_f0_lv1_f0_n14,C,806,0.433,2,3.983766723446518,4.010407493195152,3.983766723446518
mv_f0_lv43_f3_c10,C,11109,0.433,2,3.983730183609586,4.165952660228706,3.983730183609586
mv_f0_lv39_f1_c21,C,9697,0.433,2,3.9837000806059297,4.103640720943445,3.9837000806059297
mv_f0_lv11_f2_c26,B,3793,0.433,2,3.983699063185292,4.063146456036016,3.983699063185292
mv_f0_lv16_f1_c7,B,5091,0.433,2,3.9836713210551187,4.084359365546397,3.9836713210551187
mv_f0_lv19_f0_c25,B,5647,0.433,2,3.9834566622231242,4.076994239005329,3.9834566622231242
mv_f0_lv39_f1_n22,C,9698,0.433,2,3.983451209258152,4.100617555760995,3.983451209258152
mv_f0_lv25_f3_c34,A,7071,0.433,2,3.9834362194349238,4.010663747471778,3.9834362194349238
mv_f0_lv19_f0_c4,A,5605,0.433,2,3.983419437583718,3.9839108372943177,3.983419437583718
mv_f0_lv3_f0_c5,B,1409,0.433,2,3.9833877156886466,4.304604711344084,3.9833877156886466
mv_f0_lv17_f2_n10,C,5426,0.433,2,3.983384065621949,4.062563732745644,3.983384065621949
mv_f0_lv27_f2_c2,C,7513,0.433,2,3.9833735698046353,3.986087310425659,3.9833735698046353
mv_f0_lv5_f0_n1,A,2040,0.433,2,3.9833733770608672,3.987276609099385,3.9833733770608672
mv_f0_lv39_f1_c22,C,9699,0.433,2,3.9833614463806164,4.100541908966911,3.9833614463806164
mv_f0_lv7_f3_c4,A,2793,0.433,2,3.983351889113748,3.9902625787969246,3.983351889113748
mv_f0_lv31_f1_n1,B,8294,0.433,2,3.9833305170839086,4.107452152990171,3.9833305170839086
mv_f0_lv31_f1_c1,B,8295,0.433,2,3.9833291596080165,4.107432273552251,3.9833291596080165
mv_f0_lv11_f0_c8,C,3597,0.433,2,3.983308930081691,4.061238770785857,3.983308930081691
mv_f0_lv17_f2_c10,C,5427,0.433,2,3.983291992748999,4.06254689899987,3.983291992748999
mv_f0_lv6_f0_n0,A,2542,0.433,2,3.9832399127949505,3.9889047155128727,3.9832399127949505
mv_f0_lv37_f2_n3,B,9416,0.433,2,3.9832071832139047,4.013193732359355,3.9832071832139047
mv_f0_lv23_f2_n20,A,6580,0.433,2,3.983125695499287,4.128677749014353,3.983125695499287
mv_f0_lv4_f0_c33,B,1785,0.433,2,3.983113187092129,4.480748957609918,3.983113187092129
mv_f0_lv15_f2_n10,C,4822,0.433,2,3.9830833717737746,4.043190941511656,3.9830833717737746
mv_f0_n307,C,355,22.0,2,3.983071912994439,3.9842334795784895,3.983071912994439
mv_f0_lv31_f0_c10,B,8233,0.433,2,3.9830711438964226,4.046567233624995,3.9830711438964226
mv_f0_lv10_f2_n7,A,3500,0.433,2,3.9830391596083783,4.16736672322988,3.9830391596083783
mv_f0_lv31_f0_n10,B,8232,0.433,2,3.983018182208822,4.0464823157776335,3.983018182208822
mv_f0_n202,C,39,22.0,2,3.9829873973545453,3.9841449811644933,3.9829873973545453
mv_f0_n201,C,291,22.0,2,3.9829873956967283,3.9841449795066715,3.9829873956967283
mv_f0_n198,C,382,22.0,2,3.982987372638769,3.984144956448367,3.982987372638769
mv_f0_n439,C,490,22.0,2,3.982987371545356,3.984144955354929,3.982987371545356
mv_f0_n128,C,210,22.0,2,3.982987371538965,3.9841449553485377,3.982987371538965
mv_f0_n131,C,211,22.0,2,3.982987371231869,3.9841449550414425,3.982987371231869
mv_f0_lv5_f5_n2,A,2442,0.433,2,3.9829774711768646,4.020716861914363,3.9829774711768646
mv_f0_n387,C,38,22.0,2,3.9829028828640753,3.984056483912785,3.9829028828640753
mv_f0_lv27_f2_n2,C,7512,0.433,2,3.982893255475074,3.986181407944032,3.982893255475074
mv_f0_lv5_f5_c2,A,2443,0.433,2,3.982861089110559,4.020574725189595,3.982861089110559
mv_f0_lv27_f2_n7,C,7522,0.433,2,3.9828104710715744,3.985219513507885,3.9828104710715744
mv_f0_lv5_f3_c20,C,2319,0.433,2,3.9828038297018518,3.9971117865822814,3.9828038297018518
mv_f0_lv5_f3_n20,C,2318,0.433,2,3.9827906321782374,3.9971181553379886,3.9827906321782374
mv_f0_lv11_f0_n8,C,3596,0.433,2,3.9827692199485547,4.06037335968176,3.9827692199485547
mv_f0_lv26_f0_n4,C,7176,0.433,2,3.982764366418339,4.011248039455403,3.982764366418339
mv_f0_lv17_f0_n26,B,5298,0.433,2,3.9827611876264695,4.051227316967972,3.9827611876264695
mv_f0_n319,C,459,22.0,2,3.982741659269868,3.9838876626329354,3.982741659269868
mv_f0_lv29_f1_n32,C,7878,0.433,2,3.9826803809382474,4.012993787137374,3.9826803809382474
mv_f0_lv10_f2_c7,A,3501,0.433,2,3.982595535742548,4.166137143819761,3.982595535742548
mv_f0_lv25_f3_n34,A,7070,0.433,2,3.9825748187715675,4.009665947073506,3.9825748187715675
mv_f0_lv25_f0_c9,B,6781,0.433,2,3.9825541920666825,4.077526147933965,3.9825541920666825
mv_f0_lv10_f2_n11,A,3508,0.433,2,3.9825513035975106,4.1910299109918006,3.9825513035975106
mv_f0_lv4_f0_c35,B,1789,0.433,2,3.982550307926661,4.484541191856309,3.982550307926661
mv_f0_lv31_f0_c37,C,8287,0.433,2,3.9824737015645164,4.114135085447458,3.9824737015645164
mv_f0_lv39_f2_c29,A,9793,0.433,2,3.9824591858499385,4.430584882868938,3.9824591858499385
mv_f0_lv17_f0_c26,B,5299,0.433,2,3.982396698939512,4.050720577762475,3.982396698939512
mv_f0_lv27_f0_c0,C,7349,0.433,2,3.982286598452095,3.9878825062317453,3.982286598452095
mv_f0_lv5_f5_n23,B,2484,0.433,2,3.982275428569424,4.040035147083633,3.982275428569424
mv_f0_lv39_f2_n29,A,9792,0.433,2,3.982256712419127,4.430340118006621,3.982256712419127
mv_f0_lv13_f0_n31,C,4292,0.433,2,3.98218977482816,4.017306137801274,3.98218977482816
mv_f0_lv5_f5_c26,B,2491,0.433,2,3.9821308597182785,4.0333186398480345,3.9821308597182785
mv_f0_lv13_f0_c31,C,4293,0.433,2,3.9820959332009274,4.017231540823742,3.9820959332009274
mv_f0_lv42_f3_c21,A,10693,0.433,2,3.9820245946490114,4.088465068208134,3.9820245946490114
mv_f0_lv19_f0_c24,B,5645,0.433,2,3.9819933333934276,4.0760217282512015,3.9819933333934276
mv_f0_lv15_f3_c12,A,4907,0.433,2,3.981992230920298,4.017421363953392,3.981992230920298
mv_f0_lv41_f3_n22,C,10372,0.433,2,3.981984858297209,4.080240073681081,3.981984858297209
mv_f0_lv25_f1_c22,A,6887,0.433,2,3.9819750763598902,4.017230617837895,3.9819750763598902
mv_f0_lv5_f5_c30,B,2499,0.433,2,3.9819708232300615,4.025223688944994,3.9819708232300615
mv_f0_lv5_f5_c24,B,2487,0.433,2,3.981952448080368,4.037346362603343,3.981952448080368
