bus_name,pp_bus_idx,N,MAPE_%,Max_%,MeanSigned_%,MAE_pu,MaxAbsDiff_pu
mv_f0_lv215_busbar,4049,2,9.268698954438305,9.299729842410988,-9.268698954438305,0.09795714995814236,0.0981389852171437
mv_f0_lv215_f0_n0,6956,2,9.260296035964423,9.29085080805303,-9.260296035964423,0.09784927940517019,0.09802551576617846
mv_f0_lv215_f0_c0,6957,2,9.255608730029435,9.284780377427785,-9.255608730029435,0.09779421750482797,0.0979543839405902
mv_f0_lv215_f0_n1,6958,2,9.25334538091753,9.283860883429371,-9.25334538091753,0.09775854112825327,0.09793425900959096
mv_f0_lv215_f0_c1,6959,2,9.249820085859763,9.279358348128277,-9.249820085859763,0.09771286628144865,0.09787766784017737
mv_f0_lv215_f0_n2,6960,2,9.247213999075107,9.27802719075464,-9.247213999075107,0.0976791564766547,0.09785810838941145
mv_f0_lv215_f0_c4,6965,2,9.246943145749515,9.278226059971981,-9.246943145749515,0.09765945373453333,0.09784327723191377
mv_f0_lv215_f0_n3,6962,2,9.24580432333503,9.276920046237603,-9.24580432333503,0.0976564583525979,0.0978386640770682
mv_f0_lv215_f0_n4,6964,2,9.245554435387238,9.276719617275793,-9.245554435387238,0.09764856277073453,0.09783120113925237
mv_f0_lv215_f0_n5,6966,2,9.244527185734981,9.275694594849067,-9.244527185734981,0.0976336555499257,0.09781625152041218
mv_f0_lv215_f0_c3,6963,2,9.241470023793523,9.27331194104965,-9.241470023793523,0.09760264207810376,0.09779299401327102
mv_f0_lv215_f0_c5,6967,2,9.239747643921863,9.270882585407614,-9.239747643921863,0.09757039530122574,0.09775246522089487
mv_f0_lv215_f0_c2,6961,2,9.231429560983774,9.262215001787546,-9.231429560983774,0.097491028468489,0.09766979818529287
mv_f0_lv222_busbar,4056,2,8.849775269067074,9.008077591598234,-8.849775269067074,0.09393578735446984,0.09572475438458183
mv_f0_lv222_f0_n0,7092,2,8.84717061565912,9.006027407594706,-8.84717061565912,0.09390299759297138,0.09569772599657933
mv_f0_lv222_f0_c0,7093,2,8.837614346949888,8.997916173418952,-8.837614346949888,0.09378537319593083,0.09559502898727246
mv_f0_lv518_busbar,4352,2,8.824031968019282,8.850748299675777,-8.824031968019282,0.09333276057099671,0.09349071924390329
mv_f0_lv518_f0_n0,11672,2,8.813924997754064,8.840364527637123,-8.813924997754064,0.09320874018397068,0.09336351522802322
mv_f0_lv518_f0_n1,11674,2,8.80802051413303,8.834612112605397,-8.80802051413303,0.09313627949920444,0.09329284850019848
mv_f0_lv518_f0_n2,11676,2,8.803825686526453,8.830492381567971,-8.803825686526453,0.09308439715879158,0.09324184071415831
mv_f0_lv518_f0_n3,11678,2,8.802535590514651,8.82912426462497,-8.802535590514651,0.0930690956301688,0.09322573604884898
mv_f0_lv518_f0_c1,11675,2,8.802220425349319,8.829058739125307,-8.802220425349319,0.09306710582189615,0.0932266204396891
mv_f0_lv518_f0_c0,11673,2,8.79913075279166,8.824190965251105,-8.79913075279166,0.09302997560625109,0.09316880043310005
mv_f0_lv518_f0_c3,11679,2,8.798278962777266,8.824669283520288,-8.798278962777266,0.09301885655002934,0.09317347126360986
mv_f0_lv518_f0_c2,11677,2,8.793073161740786,8.820152668726523,-8.793073161740786,0.09295224733375029,0.09311426216132956
mv_f0_lv7_busbar,3841,2,8.602026827236731,8.683713695724467,-8.602026827236731,0.0907990323115273,0.0914647120822919
mv_f0_lv7_f0_c1,4573,2,8.598749039953148,8.679991654199219,-8.598749039953148,0.09074225292339577,0.09140237040605304
mv_f0_lv7_f0_n3,4576,2,8.59840767138322,8.67939374272129,-8.59840767138322,0.0907288805857539,0.09138606653731496
mv_f0_lv7_f0_n2,4574,2,8.598006551706128,8.679090161092285,-8.598006551706128,0.09072996598202532,0.09138828912559793
mv_f0_lv7_f0_n1,4572,2,8.597898659580764,8.679070786365402,-8.597898659580764,0.09073502753945639,0.09139439103359903
mv_f0_lv7_f0_n0,4570,2,8.597341429879009,8.678577892579213,-8.597341429879009,0.09073590141223281,0.09139605108165394
mv_f0_lv7_f0_c2,4575,2,8.596748046101379,8.67785625136894,-8.596748046101379,0.09071390534201829,0.0913725012811537
mv_f0_lv7_f0_c3,4577,2,8.596436802424467,8.677138777298396,-8.596436802424467,0.09069132455798523,0.09134524745104233
mv_f0_lv7_f0_c0,4571,2,8.579840053833756,8.659661377080456,-8.579840053833756,0.09052943221058812,0.09117257111726362
mv_f0_lv274_f0_c0,7917,2,8.579518616146967,8.608192869778797,-8.579518616146967,0.09155404339329704,0.09175353999225355
mv_f0_lv274_f0_n0,7916,2,8.578711017814758,8.607613813731994,-8.578711017814758,0.09154856051057625,0.09175076655421954
mv_f0_lv274_busbar,4108,2,8.578183791960306,8.607157460741563,-8.578183791960306,0.09154392881348095,0.09174698039465468
mv_f0_lv18_busbar,3852,2,8.554514122733396,8.583712479606097,-8.554514122733396,0.09113393201304415,0.09132997414194866
mv_f0_lv331_busbar,4165,2,8.552155820105423,8.565945836117221,-8.552155820105423,0.09108522432666355,0.09111410920368412
mv_f0_lv18_f0_c0,4857,2,8.550872324613838,8.57966781023064,-8.550872324613838,0.0910855776729027,0.09127691309999164
mv_f0_lv18_f0_n0,4856,2,8.54982206520674,8.578550649446925,-8.54982206520674,0.09107611243860353,0.09126670816175297
mv_f0_lv331_f0_n0,9192,2,8.546848092611999,8.560035548763675,-8.546848092611999,0.09102015254639317,0.0910421119341247
mv_f0_lv18_f0_n1,4858,2,8.544604859545275,8.572840843921579,-8.544604859545275,0.09101325403436106,0.09119815561025146
mv_f0_lv331_f0_n1,9194,2,8.542651556053613,8.555310482595912,-8.542651556053613,0.09096958566609914,0.09098547453476691
mv_f0_lv331_f0_c0,9193,2,8.54246436096286,8.555414842761571,-8.54246436096286,0.09096507881534877,0.09098432217113539
mv_f0_lv472_busbar,4306,2,8.541506870374366,8.546527750952976,-8.541506870374366,0.09083691936073995,0.09091485671225397
mv_f0_lv331_f0_n2,9196,2,8.540034641457854,8.55256728967905,-8.540034641457854,0.09093789366405086,0.09095235963295645
mv_f0_lv331_f0_n3,9198,2,8.538492486592414,8.551012395194087,-8.538492486592414,0.09091888895917477,0.09093321799461263
mv_f0_lv331_f0_n4,9200,2,8.537932200256936,8.550437822361541,-8.537932200256936,0.0909116497634081,0.09092581535709188
mv_f0_lv331_f0_n5,9202,2,8.537692958048254,8.550207279226877,-8.537692958048254,0.09090823425409339,0.09092249859920476
