0.55400000
0.53200000
0.57200000
0.45000000
0.51000000
0.42000000
0.39400000
0.42400000
0.34600000
0.47800000
0.40800000
0.40000000
0.34000000
0.68200000
0.67200000
0.61000000
0.31400000
0.41600000
3.60600000
2.19000000
1.59000000
2.38600000
0.68400000
0.70000000
0.59000000
0.55000000
0.41800000
0.32200000
0.53600000
0.66400000
0.58400000
0.34000000
0.41800000
0.30400000
0.30600000
0.31000000
0.33200000
0.22200000
0.34800000
0.29400000
0.26400000
0.27400000
0.34000000
0.24000000
0.29000000
0.79000000
0.40600000
0.26200000
