bus_name,pp_bus_idx,N,MAPE_%,Max_%,MeanSigned_%,MAE_pu,MaxAbsDiff_pu
mv_f0_lv685_f0_c0,11515,2,11.015747513416349,11.318948217513027,-11.015747513416349,0.11786590636612815,0.12186633544737158
mv_f0_lv685_f0_n0,11514,2,11.01115226907999,11.314475584163256,-11.01115226907999,0.11781707111942286,0.121818523860448
mv_f0_lv685_busbar,4311,2,11.009361929323,11.312731751678387,-11.009361929323,0.11779802155637625,0.12179985760667622
mv_f0_lv574_busbar,4200,2,10.99060857244831,11.291684117178715,-10.99060857244831,0.11722901595908702,0.12120277535425372
mv_f0_lv574_f0_n0,10526,2,10.987630565585047,11.288790167099256,-10.987630565585047,0.11718876363594816,0.12116314826213825
mv_f0_lv574_f0_n1,10528,2,10.986746010348437,11.287933278238434,-10.986746010348437,0.11717455954096806,0.12114915125097003
mv_f0_lv574_f0_c1,10529,2,10.982415676532092,11.283739372180381,-10.982415676532092,0.1171133544353743,0.12108901627537372
mv_f0_lv574_f0_c0,10527,2,10.980616001482955,11.281964878532898,-10.980616001482955,0.117102240725737,0.12107803670994988
mv_f0_lv611_busbar,4237,2,10.74047600694199,11.056558433607199,-10.74047600694199,0.11481085556061904,0.11894062777108261
mv_f0_lv611_f0_n0,10820,2,10.738830117976573,11.054939717671713,-10.738830117976573,0.11478906722585486,0.11891895094317662
mv_f0_lv611_f0_c0,10821,2,10.737930226768347,11.053623469782648,-10.737930226768347,0.11477477209873338,0.11889958545140689
mv_f0_lv611_f0_n1,10822,2,10.73728371567216,11.053561180642433,-10.73728371567216,0.11476982803671099,0.1189015107478737
mv_f0_lv324_busbar,3950,2,10.734043933114231,11.046089015980467,-10.734043933114231,0.11493943682987057,0.11901802206645506
mv_f0_lv324_f0_n0,7478,2,10.733012956853399,11.04518424005775,-10.733012956853399,0.11492685758324128,0.11900679825481086
mv_f0_lv611_f0_c1,10823,2,10.732084081456929,11.048893096298288,-10.732084081456929,0.11470571480891856,0.11884307027239205
mv_f0_lv324_f0_c0,7479,2,10.729663832901512,11.042221306364555,-10.729663832901512,0.1148861440855583,0.11897022573475569
mv_f0_lv503_busbar,4129,2,10.724918760466599,11.033220524623916,-10.724918760466599,0.11478887005417232,0.11882891764597037
mv_f0_lv519_busbar,4145,2,10.724474372317228,11.038619145067624,-10.724474372317228,0.11474347744273355,0.11884107330485771
mv_f0_lv503_f0_n0,9680,2,10.723762238850993,11.032181785282944,-10.723762238850993,0.11477451279652129,0.11881589769497691
mv_f0_lv400_busbar,4026,2,10.723140046747112,11.041885205588287,-10.723140046747112,0.11461568435588954,0.1187738756379364
mv_f0_lv625_busbar,4251,2,10.722533056233548,11.03106368794652,-10.722533056233548,0.11463965094832262,0.11867468013207538
mv_f0_lv519_f0_n0,9960,2,10.72189650464668,11.036181866249816,-10.72189650464668,0.11471137757562833,0.1188102481845289
mv_f0_lv625_f0_n0,10918,2,10.721858562062907,11.030209279530025,-10.721858562062907,0.11463077199201543,0.11866354765515963
mv_f0_lv400_f0_n0,8322,2,10.721855829132348,11.040531486539116,-10.721855829132348,0.1145992544483273,0.11875643978338146
mv_f0_lv625_f0_n1,10920,2,10.72144440164061,11.029810474432917,-10.72144440164061,0.11462560524353121,0.11865851301088282
