time_step;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44
0;3.2630283995110245;12.505819373696331;22.749877823432797;13.53682804629837;32.37310036045714;13.692773099942155;24.96764274893136;32.86585799868801;9.151295356195249;16.00161460523533;21.678947728711947;20.44849385535633;15.34131954008577;18.75309331916307;23.023500798543356;17.493090035878506;20.236976038341766;17.031083639462164;23.53081126501183;18.861303899870073;6.6265969728828935;12.424112070818309;12.671019470902145;22.032866337802325;22.948125434001536;10.725011667629978;18.497025607069787;20.875614070914573;17.384271736425827;17.336936559847558;15.613244062523862;14.024779045627453;16.760466791523758;15.482849375378049;13.819704332578686;10.211054493703946;10.45599728572935;17.382863093673482;16.805547185535097;21.033468762683214;15.820415037221213;15.953367295408736;16.650346871718924;25.8888973647288;14.874668359486476
1;3.253826401015959;10.198713871681969;22.06933515148359;13.730711244982373;29.890286620379637;11.802977590316162;22.587426386435478;30.885208817890756;7.69898449037985;14.072867449500059;20.504523724424793;17.882624283839593;12.5357683786071;16.29102110673389;16.627513729812968;15.03230578048994;18.633348318056417;16.560580789988705;21.64228972138807;17.33032340004888;5.618756969852031;11.286039916405121;12.507313479750584;19.697110359698407;20.879104677631734;9.899932116783436;16.90950067084701;18.265626217906235;15.471848277676184;15.384028289477648;12.890106408100063;12.820827043841984;14.354502571030183;12.936746971546906;14.091784223882184;8.807406202968767;8.13145450871277;14.636715870299627;15.16574872555816;18.416184377585452;14.581861689394682;14.526307352102855;15.352701517558726;22.17412574734775;14.862847128109227
2;2.742687826395645;10.190299974563809;19.17068687069711;12.245602491604707;25.530190461522643;11.39154879712776;22.09756427620088;31.127305132101217;7.086606886795585;13.857038315219365;18.99896896407668;16.420734995554323;12.667254547783907;14.019344169938424;18.757151194284152;15.69922463559771;18.458401739937603;17.59012383332409;21.213437266497728;13.295709984825413;6.443788485934937;11.041020228648609;11.812497932268966;18.189510308760173;19.70149736852018;9.000995422822134;16.052082067064426;18.5740738532603;15.163190927974826;15.617658587135383;12.846880298994797;10.363019203885482;14.426775366089862;14.75013234858458;11.48280664443748;9.49780869552844;8.187427796479781;13.612690429977214;14.021562665026075;18.97367204909062;12.726887532505248;14.565750615353165;14.881538745843113;18.483470991203212;13.029211457082013
3;2.608858732352724;9.520682356730322;17.854016348696277;12.615051493147856;22.591757426733302;9.686319465251398;19.230571907922194;30.66527122428934;6.551751514408872;11.629763660359068;18.170856130871215;15.199504315968468;12.790157896568674;15.06634971967242;15.983504028930934;13.999871659162858;14.54773401057135;13.733081520255292;19.31322760506463;11.17854842186163;4.769648355019237;10.017323644907174;8.874630634552116;16.92140180313258;17.631721939768607;9.178114804250137;14.612260601833842;16.75335977572537;14.301782261900959;12.711584998957997;11.605870303276284;10.317423814763972;13.885324589611015;12.557430617682982;9.694954242148265;7.703369881412728;7.146754249835475;12.171975845661434;12.62159595528733;17.835495054389835;11.454605171618057;13.87236459920109;13.000943817991498;15.684359777921483;12.405578757954377
4;2.6017282339344847;8.856893070090436;17.796595054828984;10.579651566658121;19.47673092803579;9.574734261861758;18.4534189576548;30.933943145367632;6.63302365276548;11.275008562051674;16.249005376300243;14.542408025876608;12.058375791317474;13.872126899252299;14.050494368832206;12.66363680273811;13.20719603893541;12.805047609810948;17.610074484229937;10.83793861078404;4.364221106150821;9.203922277709664;8.241345160257548;15.464628663626826;16.45676724649755;8.790422381450465;13.657250321364803;14.810133905120606;12.129709910188993;11.228437234914225;10.970596705634652;8.441641846160936;13.033270311121314;11.78011728090842;8.88660654561548;8.370469418457303;8.11199245621996;12.283382346210965;12.514214465760778;16.675934608884106;11.008287318526927;11.256683144724388;11.41082420359585;14.903667827413091;11.730424582849516
5;2.184687128872467;7.231767078825077;15.147994068781387;10.1011952391849;18.720955760898505;8.423077186098993;17.742007036373305;30.730170475222057;6.444488794242463;10.570281919619276;16.00316892888823;17.477419962575784;11.835241542278247;13.169022041137534;16.74898122353861;11.911620366126094;13.328370645827773;13.33197973676514;18.04584886079323;11.196669125495298;4.5805680742723585;8.428046901872872;7.647906299347331;16.802889115221014;15.629062909578117;7.49960826950318;13.171364755798953;14.558984171840164;13.141746379596691;11.876815830421506;10.53073153212197;11.070071894100794;12.06000353919837;10.386851962283188;8.544902234576233;7.883580973387281;6.19597704671874;11.33108497176945;11.465604806924548;16.565547113413466;9.83459989957017;10.38014095266858;10.844901346671195;15.128432211051893;10.73027845071846
6;2.287756139404638;7.418908820536867;15.902153268226801;9.515437958616765;18.286846081423132;8.508645371363558;17.976267319472342;30.775317551807234;5.965360373666998;10.775804967020445;15.6574477471042;16.854462209764122;11.992171881649284;12.784965959690723;17.715386917517463;12.581030010577553;12.414461389298388;12.601636679932982;17.48742735095124;11.182695323558404;4.723886994672722;8.518038414949864;7.743184287709735;17.719000789382306;14.849951544039092;8.163968615606251;12.634474030415321;13.284700661575116;12.64582221987094;12.082412552249068;10.487664676076156;11.697596674904714;12.06388494596091;10.773635029947597;8.34505007920293;8.167466584909187;7.067279455399714;11.552163417888996;10.451295996774435;16.521023828078555;10.990230659321544;10.861121129793712;10.311684721600175;14.641949238200908;11.46591294158306
7;2.029692625579973;6.989837330548738;14.065404621530531;9.496125270373312;16.55870432118281;8.357244393664814;15.86984940277462;30.66361501477574;5.92387454441257;9.717978204428272;13.555027173073416;15.506367206777002;11.137711468856825;11.795387046729967;16.105509366116824;12.062376055375546;11.434824863008275;12.384115444001809;14.424199417852032;10.473585103927022;3.965218589004249;8.085137477163562;7.296801981586593;15.758052174372638;14.479211735004208;6.632631554002516;12.1002445992046;12.433523445793753;11.564372825811478;11.088961679819649;10.1320178873171;11.851668448355808;10.594513112320207;8.964931219176208;8.268019160127215;8.531031147563185;5.549446758566799;10.49873604488653;9.555498979293816;15.180892365737858;9.685296463214506;9.876570899489515;9.383917472155776;14.18371977775092;10.449647031312399
8;2.1013756476147383;6.501822057185668;14.33195902730337;9.15366260362277;17.554112716499173;8.27134238715224;16.054877577523918;31.186049694676043;5.949382879955291;10.38616960465433;14.634982796104854;13.9840748422341;11.455291591393456;11.13793774063311;14.843144128263097;12.585818412567223;12.02675174528209;12.183764388431625;15.183468045763487;11.419055732639636;4.082471783104997;8.19485292644883;7.417963228250649;16.483023785039244;15.342019480588554;6.496758175299509;12.373378514380672;13.18050608177131;12.368527914775694;11.146345345874881;9.892236172129397;9.232551098392065;11.583008347330217;9.591091779520562;7.815108943367951;7.797954015976491;5.083772592490753;10.89109249805329;10.179254863967737;15.052841994083014;9.45350760331181;10.440580978892317;9.775466317765078;14.497417930809537;10.459074120213408
9;2.5738941561592052;7.700329978185532;17.184326750199205;9.462062025791333;16.133566181788375;8.14556185892943;16.885406147277052;32.868429318432554;5.9394086214064306;10.111482968259164;13.97303763175708;12.490357924769736;11.61203234273317;11.284375536482463;13.004313548346621;12.404789525261764;11.885020462894463;10.885591690885938;14.719088149390835;10.349650330253892;4.048288586491836;7.95045011040387;7.949659445827581;15.731460938859701;18.55082150463039;7.312277848386506;11.593906756463456;14.050173482508258;12.452306555725134;10.849675462113042;9.525168445879379;7.678206584354258;10.545548192408493;9.570574647032315;7.94429301947215;7.56422008122198;7.19630442715674;12.72285679258904;9.835681930114589;15.600701839808526;10.979579121967241;9.908829229588505;9.499479537066996;14.730415742308637;10.53685616832257
